environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV10 | u_mmHg (dimensionless),PV10 | v_mm3_s (mm3_per_s),PV11 | u_mmHg (dimensionless),PV11 | v_mm3_s (mm3_per_s),PV12 | u_mmHg (dimensionless),PV12 | v_mm3_s (mm3_per_s),PV13 | u_mmHg (dimensionless),PV13 | v_mm3_s (mm3_per_s),PV14 | u_mmHg (dimensionless),PV14 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),PV3 | u_mmHg (dimensionless),PV3 | v_mm3_s (mm3_per_s),PV4 | u_mmHg (dimensionless),PV4 | v_mm3_s (mm3_per_s),PV5 | u_mmHg (dimensionless),PV5 | v_mm3_s (mm3_per_s),PV6 | u_mmHg (dimensionless),PV6 | v_mm3_s (mm3_per_s),PV7 | u_mmHg (dimensionless),PV7 | v_mm3_s (mm3_per_s),PV8 | u_mmHg (dimensionless),PV8 | v_mm3_s (mm3_per_s),PV9 | u_mmHg (dimensionless),PV9 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V10 | u_mmHg (dimensionless),V10 | v_mm3_s (mm3_per_s),V11 | u_mmHg (dimensionless),V11 | v_mm3_s (mm3_per_s),V12 | u_mmHg (dimensionless),V12 | v_mm3_s (mm3_per_s),V13 | u_mmHg (dimensionless),V13 | v_mm3_s (mm3_per_s),V14 | u_mmHg (dimensionless),V14 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),V3 | u_mmHg (dimensionless),V3 | v_mm3_s (mm3_per_s),V4 | u_mmHg (dimensionless),V4 | v_mm3_s (mm3_per_s),V5 | u_mmHg (dimensionless),V5 | v_mm3_s (mm3_per_s),V6 | u_mmHg (dimensionless),V6 | v_mm3_s (mm3_per_s),V7 | u_mmHg (dimensionless),V7 | v_mm3_s (mm3_per_s),V8 | u_mmHg (dimensionless),V8 | v_mm3_s (mm3_per_s),V9 | u_mmHg (dimensionless),V9 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s),VV_junc2 | H_VV_out_alpha (dimensionless),VV_junc2 | H_VV_out_beta (dimensionless),VV_junc2 | u_mmHg (dimensionless),VV_junc2 | v_mm3_s (mm3_per_s),VV_junc3 | H_VV_out_alpha (dimensionless),VV_junc3 | H_VV_out_beta (dimensionless),VV_junc3 | u_mmHg (dimensionless),VV_junc3 | v_mm3_s (mm3_per_s),VV_junc4 | H_VV_out_alpha (dimensionless),VV_junc4 | H_VV_out_beta (dimensionless),VV_junc4 | u_mmHg (dimensionless),VV_junc4 | v_mm3_s (mm3_per_s),VV_junc5 | H_VV_out_alpha (dimensionless),VV_junc5 | H_VV_out_beta (dimensionless),VV_junc5 | u_mmHg (dimensionless),VV_junc5 | v_mm3_s (mm3_per_s),VV_junc6 | H_VV_out_alpha (dimensionless),VV_junc6 | H_VV_out_beta (dimensionless),VV_junc6 | u_mmHg (dimensionless),VV_junc6 | v_mm3_s (mm3_per_s),VV_junc7 | H_VV_out_alpha (dimensionless),VV_junc7 | H_VV_out_beta (dimensionless),VV_junc7 | u_mmHg (dimensionless),VV_junc7 | v_mm3_s (mm3_per_s)
393,49.8768631597106,1.36071536152884e-05,49.6485855710409,6.80357680709617e-06,49.3113107367521,1.70089420190715e-06,49.3113107367542,1.70089420184131e-06,49.3113107367541,1.70089420188614e-06,49.3113107367541,1.70089420186208e-06,49.3113107367541,1.70089420185273e-06,49.6485855710409,6.80357680705514e-06,49.4376720604983,3.40178840355693e-06,49.4376720604976,3.4017884039909e-06,49.4376720604918,3.40178840372594e-06,49.4376720604919,3.40178840363195e-06,49.311310736759,1.70089420203184e-06,49.311310736759,1.70089420195604e-06,49.3113107367517,1.70089420202982e-06,49.6455071500729,6.80357680773522e-06,49.3094973298363,1.70089420195629e-06,49.3094973298384,1.70089420184042e-06,49.3094973298383,1.70089420183756e-06,49.3094973298382,1.70089420186691e-06,49.3094973298382,1.70089420185611e-06,49.6455071500728,6.80357680756265e-06,49.4353547611145,3.4017884036058e-06,49.435354761113,3.40178840406261e-06,49.4353547611078,3.40178840371837e-06,49.4353547611078,3.40178840372975e-06,49.3094973298429,1.70089420191456e-06,49.3094973298427,1.70089420188012e-06,49.3094973298356,1.70089420207472e-06,0.450000000674389,0.450000000673264,49.7537263194213,1.36071536153459e-05,0.449999996174852,0.449999996148743,49.491020523589,6.8035768077325e-06,0.449999996148385,0.44999999614273,49.4910205235812,6.80357680751877e-06,0.449999997850551,0.449999997840438,49.33863972553,3.40178840404042e-06,0.449999997769425,0.44999999775306,49.3386397255224,3.40178840403587e-06,0.44999999773631,0.449999997730329,49.3386397255229,3.40178840379758e-06,0.449999997731835,0.449999997730588,49.3386397255227,3.4017884037894e-06
394,49.8768631607616,1.36071536447005e-05,49.6485855728583,6.80357682339156e-06,49.3113107368606,1.70089420570884e-06,49.3113107368664,1.70089420565183e-06,49.3113107368665,1.70089420562632e-06,49.3113107368654,1.70089420565198e-06,49.3113107368655,1.70089420564715e-06,49.6485855728584,6.80357682290517e-06,49.4376720608931,3.40178841151249e-06,49.4376720608926,3.40178841168807e-06,49.4376720608957,3.40178841140593e-06,49.4376720608956,3.40178841151819e-06,49.3113107368623,1.70089420538768e-06,49.3113107368622,1.700894205342e-06,49.3113107368602,1.70089420575907e-06,49.6455071518259,6.80357682254815e-06,49.3094973299364,1.70089420564352e-06,49.309497329942,1.70089420562037e-06,49.309497329942,1.70089420561906e-06,49.309497329941,1.70089420560797e-06,49.309497329941,1.70089420560145e-06,49.6455071518262,6.80357682214814e-06,49.4353547614772,3.40178841116291e-06,49.4353547614763,3.40178841130386e-06,49.4353547614793,3.40178841118516e-06,49.4353547614793,3.40178841120641e-06,49.3094973299382,1.70089420547828e-06,49.309497329938,1.70089420543366e-06,49.3094973299356,1.70089420569183e-06,0.450000008267958,0.450000008254633,49.7537263215232,1.36071536445215e-05,0.450000000588521,0.450000000577957,49.4910205241275,6.80357682254998e-06,0.450000000632123,0.450000000625369,49.4910205241282,6.80357682225349e-06,0.449999999200391,0.449999999194297,49.338639725691,3.40178841068609e-06,0.44999999926781,0.449999999261108,49.3386397256944,3.40178841133547e-06,0.449999999292574,0.44999999928917,49.3386397256988,3.40178841112083e-06,0.449999999300205,0.449999999299561,49.3386397256982,3.40178841115448e-06
395,49.8768631596861,1.36071536007066e-05,49.6485855711794,6.80357679814254e-06,49.3113107365846,1.7008942000036e-06,49.3113107365816,1.70089419958291e-06,49.3113107365815,1.70089419965088e-06,49.3113107365824,1.70089419989378e-06,49.3113107365824,1.70089419989188e-06,49.6485855711795,6.80357679798422e-06,49.4376720602129,3.40178839964558e-06,49.4376720602127,3.40178839980362e-06,49.437672060199,3.4017883996371e-06,49.4376720601993,3.40178839923478e-06,49.3113107365963,1.7008941997676e-06,49.3113107365963,1.70089419972521e-06,49.3113107365844,1.70089420001867e-06,49.6455071502846,6.80357680054845e-06,49.3094973296758,1.7008942001397e-06,49.3094973296729,1.70089419988831e-06,49.3094973296729,1.70089419988178e-06,49.3094973296738,1.7008941999388e-06,49.3094973296738,1.70089419993221e-06,49.6455071502849,6.80357680010671e-06,49.4353547608253,3.40178840000592e-06,49.4353547608247,3.40178840027007e-06,49.4353547608114,3.40178839991989e-06,49.4353547608117,3.40178839982291e-06,49.3094973296871,1.70089420023903e-06,49.309497329687,1.70089420019482e-06,49.3094973296754,1.7008942001532e-06,0.449999990844237,0.4499999908399,49.7537263193722,1.36071536003037e-05,0.449999995275469,0.449999995265961,49.491020523253,6.80357680054476e-06,0.449999995272499,0.449999995248295,49.4910205232351,6.80357680001543e-06,0.449999996162029,0.449999996156372,49.3386397253282,3.40178839984856e-06,0.449999996024143,0.449999996022132,49.3386397253198,3.40178840029967e-06,0.449999996009345,0.449999996000279,49.3386397253111,3.40178839959663e-06,0.449999995978315,0.449999995978061,49.3386397253159,3.4017884000923e-06
396,49.876863162574,1.36071536986667e-05,49.6485855759564,6.80357685329326e-06,49.3113107370841,1.70089421270341e-06,49.3113107370979,1.70089421286827e-06,49.3113107370981,1.70089421272027e-06,49.3113107370941,1.70089421285172e-06,49.3113107370941,1.70089421285133e-06,49.6485855759567,6.80357685293056e-06,49.4376720618046,3.4017884257458e-06,49.4376720618044,3.40178842592065e-06,49.4376720618231,3.40178842582575e-06,49.4376720618229,3.40178842638127e-06,49.3113107370759,1.70089421309778e-06,49.3113107370759,1.70089421306899e-06,49.311310737084,1.70089421270444e-06,49.6455071548035,6.80357684926453e-06,49.3094973301419,1.70089421242313e-06,49.3094973301552,1.70089421261247e-06,49.3094973301554,1.70089421262109e-06,49.3094973301514,1.70089421251934e-06,49.3094973301515,1.70089421251991e-06,49.6455071548039,6.80357684940855e-06,49.4353547623379,3.4017884249199e-06,49.4353547623377,3.40178842489581e-06,49.4353547623558,3.40178842498507e-06,49.4353547623555,3.40178842503323e-06,49.3094973301341,1.70089421199171e-06,49.3094973301342,1.70089421196084e-06,49.3094973301418,1.70089421242814e-06,0.450000023585739,0.450000023575803,49.7537263251482,1.36071536982963e-05,0.450000007974479,0.450000007963959,49.4910205252911,6.80357684927094e-06,0.450000008093233,0.450000008059812,49.491020525315,6.80357684987939e-06,0.450000002688714,0.450000002684874,49.3386397260308,3.40178842496334e-06,0.450000002852074,0.450000002851936,49.3386397260377,3.40178842484966e-06,0.45000000295616,0.450000002936417,49.3386397260533,3.40178842501245e-06,0.450000002961071,0.45000000296102,49.3386397260503,3.4017884251125e-06
397,49.8768631627353,1.36071537000884e-05,49.6485855764607,6.80357684944994e-06,49.3113107371228,1.70089421268531e-06,49.3113107371312,1.70089421264765e-06,49.3113107371312,1.70089421265478e-06,49.3113107371307,1.7008942126237e-06,49.3113107371307,1.70089421263578e-06,49.64858557646,6.80357685067666e-06,49.4376720621608,3.40178842438278e-06,49.43767206216,3.40178842502468e-06,49.4376720621623,3.40178842533046e-06,49.4376720621623,3.40178842530835e-06,49.3113107371234,1.70089421323892e-06,49.3113107371238,1.70089421303033e-06,49.3113107371228,1.70089421265614e-06,49.6455071555005,6.80357684937251e-06,49.3094973301841,1.70089421263658e-06,49.309497330192,1.70089421263899e-06,49.309497330192,1.70089421264691e-06,49.3094973301915,1.700894212623e-06,49.3094973301915,1.70089421262484e-06,49.6455071554991,6.80357685050069e-06,49.4353547627034,3.40178842464305e-06,49.435354762702,3.40178842532079e-06,49.4353547627043,3.40178842530403e-06,49.4353547627045,3.40178842527093e-06,49.3094973301854,1.70089421258313e-06,49.3094973301861,1.70089421257478e-06,49.309497330184,1.70089421263556e-06,0.449999995547799,0.449999995514192,49.7537263254706,1.36071537002381e-05,0.450000002719714,0.450000002681095,49.4910205256363,6.80357684925639e-06,0.450000002682716,0.450000002681385,49.4910205256485,6.80357685058243e-06,0.449999998994968,0.449999998967141,49.3386397260826,3.40178842614387e-06,0.449999999286637,0.449999999282746,49.3386397260759,3.40178842531259e-06,0.449999999350166,0.449999999349214,49.3386397260844,3.40178842527985e-06,0.449999999346037,0.449999999344425,49.338639726084,3.40178842528167e-06
398,49.8768631625353,1.36071536986966e-05,49.6485855760707,6.80357684927402e-06,49.3113107371254,1.70089421221873e-06,49.3113107371396,1.70089421238721e-06,49.3113107371396,1.70089421239231e-06,49.3113107371399,1.70089421241593e-06,49.3113107371398,1.70089421243781e-06,49.6485855760697,6.80357684968287e-06,49.4376720622685,3.4017884247336e-06,49.4376720622683,3.40178842457849e-06,49.4376720622859,3.40178842478214e-06,49.437672062286,3.4017884247438e-06,49.3113107371151,1.70089421274332e-06,49.3113107371153,1.70089421273699e-06,49.3113107371256,1.70089421220077e-06,49.6455071551088,6.80357684915197e-06,49.309497330186,1.70089421221149e-06,49.3094973301998,1.70089421238022e-06,49.3094973301997,1.70089421237904e-06,49.3094973302,1.70089421238269e-06,49.3094973301999,1.70089421236933e-06,49.6455071551067,6.80357684957317e-06,49.4353547628195,3.40178842438574e-06,49.435354762819,3.40178842436946e-06,49.4353547628366,3.40178842475936e-06,49.4353547628368,3.40178842471916e-06,49.3094973301766,1.70089421198359e-06,49.309497330177,1.70089421199868e-06,49.3094973301863,1.70089421224158e-06,0.449999998634484,0.449999998623283,49.7537263250705,1.36071536986465e-05,0.45000000192303,0.450000001913698,49.4910205257373,6.80357684941646e-06,0.45000000193805,0.450000001935743,49.4910205257554,6.80357684948285e-06,0.45000000048242,0.450000000481574,49.3386397260611,3.40178842429395e-06,0.450000000217919,0.450000000215523,49.3386397260725,3.40178842443493e-06,0.450000000271063,0.450000000270383,49.3386397260896,3.40178842475962e-06,0.450000000274562,0.450000000271643,49.3386397260905,3.40178842483328e-06
399,49.8768631618578,1.36071536784468e-05,49.6485855749049,6.80357683881899e-06,49.3113107370446,1.70089420973938e-06,49.3113107370506,1.70089420983566e-06,49.3113107370506,1.70089420983099e-06,49.3113107370506,1.7008942098673e-06,49.3113107370505,1.70089420983427e-06,49.6485855749043,6.80357683897462e-06,49.4376720620365,3.40178841919546e-06,49.4376720620364,3.40178841931139e-06,49.4376720620362,3.40178841959583e-06,49.4376720620363,3.40178841958262e-06,49.3113107370455,1.70089420952516e-06,49.3113107370455,1.70089420952701e-06,49.3113107370447,1.70089420979539e-06,49.645507153979,6.80357683912274e-06,49.3094973301094,1.70089420981461e-06,49.3094973301156,1.70089420984866e-06,49.3094973301156,1.70089420984247e-06,49.3094973301156,1.70089420985005e-06,49.3094973301156,1.70089420983169e-06,49.6455071539777,6.80357683926517e-06,49.4353547626068,3.40178841968267e-06,49.4353547626067,3.40178841968765e-06,49.4353547626069,3.4017884196881e-06,49.4353547626071,3.40178841967285e-06,49.3094973301099,1.70089420982552e-06,49.3094973301099,1.70089420983087e-06,49.3094973301095,1.70089420985745e-06,0.449999994600977,0.449999994596713,49.7537263237157,1.36071536782883e-05,0.449999999378074,0.449999999371099,49.4910205254039,6.80357683856892e-06,0.449999999295811,0.449999999295016,49.4910205254095,6.80357683935108e-06,0.449999999805358,0.449999999805111,49.3386397259492,3.40178841918714e-06,0.449999999674709,0.449999999667237,49.3386397259508,3.40178841954184e-06,0.449999999564669,0.449999999564045,49.3386397259578,3.40178841969919e-06,0.449999999554506,0.449999999550099,49.3386397259581,3.40178841974648e-06
400,49.8768631623565,1.36071536987103e-05,49.6485855756702,6.80357685026899e-06,49.3113107371634,1.70089421222197e-06,49.3113107371746,1.70089421235831e-06,49.3113107371746,1.70089421235568e-06,49.3113107371749,1.7008942124205e-06,49.3113107371749,1.70089421243302e-06,49.6485855756702,6.80357684994254e-06,49.4376720623462,3.40178842444625e-06,49.4376720623467,3.40178842406041e-06,49.4376720623613,3.40178842478847e-06,49.4376720623614,3.40178842474886e-06,49.3113107371579,1.70089421330195e-06,49.3113107371579,1.70089421330425e-06,49.3113107371635,1.70089421222733e-06,49.6455071546684,6.80357684960082e-06,49.3094973302204,1.70089421213063e-06,49.3094973302314,1.70089421232313e-06,49.3094973302314,1.70089421231586e-06,49.3094973302317,1.70089421233332e-06,49.3094973302317,1.70089421230886e-06,49.6455071546684,6.80357684927957e-06,49.4353547629034,3.40178842423144e-06,49.4353547629042,3.40178842421001e-06,49.4353547629186,3.4017884246288e-06,49.4353547629187,3.40178842460595e-06,49.3094973302152,1.70089421199705e-06,49.3094973302151,1.70089421200073e-06,49.3094973302205,1.70089421217456e-06,0.450000004226446,0.450000004217502,49.753726324713,1.36071536990185e-05,0.450000002016655,0.450000001993441,49.4910205258008,6.80357684834962e-06,0.450000002012887,0.450000002010504,49.4910205258227,6.80357684928276e-06,0.450000001444699,0.450000001444393,49.3386397261042,3.40178842368277e-06,0.450000001330925,0.450000001330209,49.3386397261135,3.4017884243367e-06,0.450000001372157,0.450000001371807,49.3386397261273,3.40178842465048e-06,0.450000001385409,0.450000001383739,49.3386397261285,3.40178842475689e-06
401,49.8768631608442,1.36071536456616e-05,49.6485855731881,6.80357682085477e-06,49.3113107369144,1.7008942059425e-06,49.3113107369093,1.70089420576022e-06,49.3113107369093,1.70089420575138e-06,49.3113107369084,1.70089420589711e-06,49.3113107369086,1.7008942058017e-06,49.648585573188,6.80357682158728e-06,49.4376720615674,3.40178841007263e-06,49.4376720615668,3.40178841093403e-06,49.4376720615389,3.40178841129249e-06,49.4376720615389,3.40178841130804e-06,49.3113107369251,1.700894207543e-06,49.311310736925,1.70089420752031e-06,49.3113107369143,1.70089420606032e-06,49.645507152318,6.80357682228019e-06,49.3094973299875,1.70089420597356e-06,49.309497329983,1.70089420581318e-06,49.309497329983,1.70089420580771e-06,49.3094973299822,1.70089420579888e-06,49.3094973299824,1.7008942057937e-06,49.6455071523177,6.8035768230083e-06,49.4353547621651,3.40178841179858e-06,49.4353547621643,3.401788412112e-06,49.435354762137,3.40178841163235e-06,49.435354762137,3.40178841162239e-06,49.3094973299975,1.70089420617228e-06,49.3094973299972,1.70089420614961e-06,49.3094973299872,1.70089420599714e-06,0.449999987584827,0.449999987564759,49.7537263216884,1.36071536444506e-05,0.449999995717601,0.449999995665777,49.4910205247848,6.80357682233716e-06,0.449999995573166,0.44999999557223,49.4910205247633,6.80357682320846e-06,0.449999997814552,0.449999997811525,49.3386397257674,3.40178841183115e-06,0.449999998096109,0.449999998080391,49.338639725757,3.40178841217312e-06,0.44999999794203,0.449999997940851,49.3386397257474,3.40178841166653e-06,0.449999997914146,0.449999997901418,49.3386397257476,3.40178841180023e-06
402,49.8768631632633,1.36071537335857e-05,49.6485855771124,6.80357686881207e-06,49.3113107373565,1.70089421632173e-06,49.3113107373793,1.70089421671574e-06,49.3113107373793,1.70089421673691e-06,49.3113107373801,1.70089421673725e-06,49.3113107373799,1.70089421686164e-06,49.648585577113,6.80357686716435e-06,49.4376720628056,3.40178843181863e-06,49.4376720628067,3.40178843060367e-06,49.437672062854,3.40178843364016e-06,49.437672062854,3.40178843356251e-06,49.3113107373361,1.70089420994264e-06,49.3113107373362,1.70089420995896e-06,49.3113107373566,1.70089421620433e-06,49.6455071559851,6.80357686775099e-06,49.3094973304018,1.70089421604572e-06,49.3094973304234,1.70089421654819e-06,49.3094973304234,1.70089421654443e-06,49.3094973304241,1.70089421657007e-06,49.3094973304239,1.70089421654633e-06,49.6455071559864,6.80357686616705e-06,49.4353547633373,3.40178843198084e-06,49.4353547633386,3.40178843188731e-06,49.435354763385,3.40178843306808e-06,49.4353547633851,3.40178843303776e-06,49.3094973303826,1.70089421557066e-06,49.3094973303828,1.70089421558454e-06,49.3094973304019,1.70089421607347e-06,0.450000020089601,0.45000002004446,49.7537263265267,1.36071537316957e-05,0.450000006835237,0.450000006762141,49.491020526393,6.80357686264233e-06,0.450000006962669,0.450000006957996,49.4910205264686,6.80357686612024e-06,0.450000004438972,0.450000004436795,49.338639726359,3.40178843343438e-06,0.450000003937976,0.450000003922315,49.3386397263772,3.40178843214471e-06,0.450000004164056,0.450000004161232,49.3386397264086,3.40178843315152e-06,0.450000004215032,0.450000004198437,49.3386397264102,3.40178843324793e-06
403,49.8768631639477,1.3607153753273e-05,49.6485855785014,6.80357687598685e-06,49.311310737548,1.70089421908113e-06,49.3113107375668,1.70089421931758e-06,49.3113107375669,1.70089421933345e-06,49.3113107375666,1.70089421938301e-06,49.3113107375666,1.70089421935487e-06,49.6485855785004,6.80357687715217e-06,49.4376720634703,3.40178843792702e-06,49.4376720634702,3.40178843817449e-06,49.4376720634804,3.40178843881381e-06,49.4376720634803,3.40178843881907e-06,49.3113107375349,1.70089421893663e-06,49.311310737535,1.70089421898726e-06,49.311310737548,1.70089421910916e-06,49.6455071575523,6.80357687601236e-06,49.309497330591,1.70089421905877e-06,49.3094973306091,1.70089421935677e-06,49.3094973306091,1.70089421935929e-06,49.3094973306088,1.70089421934259e-06,49.3094973306088,1.70089421931066e-06,49.6455071575503,6.80357687717755e-06,49.4353547639977,3.40178843788915e-06,49.4353547639975,3.40178843813133e-06,49.4353547640078,3.40178843863236e-06,49.4353547640077,3.40178843866275e-06,49.3094973305783,1.70089421891796e-06,49.3094973305785,1.7008942189644e-06,49.3094973305909,1.70089421908485e-06,0.44999999194949,0.449999991917565,49.7537263278954,1.36071537529151e-05,0.450000002952858,0.45000000293797,49.491020527162,6.80357687601099e-06,0.450000003041261,0.450000003040944,49.4910205271827,6.8035768774098e-06,0.450000000758843,0.450000000752089,49.3386397266002,3.4017884378809e-06,0.450000000736105,0.450000000732366,49.3386397266157,3.40178843814465e-06,0.450000000745231,0.450000000743115,49.338639726639,3.40178843864669e-06,0.450000000756152,0.450000000752398,49.3386397266389,3.40178843865579e-06
404,49.876863163453,1.3607153745431e-05,49.6485855775679,6.80357687291303e-06,49.3113107375452,1.70089421814392e-06,49.3113107375578,1.70089421832539e-06,49.3113107375576,1.70089421836889e-06,49.3113107375591,1.70089421834872e-06,49.3113107375591,1.70089421833102e-06,49.648585577567,6.80357687378663e-06,49.4376720634451,3.40178843616278e-06,49.4376720634446,3.40178843630264e-06,49.4376720634449,3.40178843672191e-06,49.4376720634449,3.40178843673232e-06,49.3113107375363,1.70089421806109e-06,49.3113107375363,1.70089421809599e-06,49.3113107375451,1.70089421815472e-06,49.6455071566179,6.80357687226225e-06,49.3094973305905,1.70089421810127e-06,49.309497330603,1.70089421829881e-06,49.3094973306029,1.70089421828381e-06,49.3094973306042,1.70089421831259e-06,49.3094973306043,1.70089421829413e-06,49.645507156616,6.80357687321861e-06,49.4353547639879,3.40178843606322e-06,49.4353547639869,3.40178843619896e-06,49.4353547639876,3.40178843660349e-06,49.4353547639876,3.40178843661335e-06,49.3094973305815,1.7008942180132e-06,49.3094973305815,1.70089421805099e-06,49.3094973305903,1.70089421811357e-06,0.449999996401804,0.449999996377871,49.7537263269061,1.3607153745269e-05,0.450000001717552,0.450000001709138,49.4910205270934,6.80357687226024e-06,0.450000001642737,0.450000001642111,49.4910205271006,6.80357687324613e-06,0.450000001614118,0.450000001609462,49.3386397265861,3.40178843606645e-06,0.450000001544215,0.450000001542774,49.338639726596,3.40178843620561e-06,0.450000001461088,0.450000001455285,49.3386397266119,3.40178843664216e-06,0.450000001455704,0.450000001453343,49.338639726613,3.40178843660215e-06
405,49.8768631623809,1.36071537137909e-05,49.6485855757068,6.80357685566603e-06,49.3113107373983,1.70089421406509e-06,49.3113107374085,1.70089421421672e-06,49.3113107374084,1.7008942141831e-06,49.311310737409,1.70089421424942e-06,49.311310737409,1.70089421425081e-06,49.648585575706,6.80357685671067e-06,49.4376720629163,3.40178842784277e-06,49.4376720629159,3.40178842790957e-06,49.4376720629129,3.40178842821768e-06,49.4376720629129,3.40178842820445e-06,49.3113107373926,1.70089421401282e-06,49.3113107373925,1.70089421403061e-06,49.3113107373983,1.70089421406481e-06,49.6455071548022,6.8035768563753e-06,49.3094973304532,1.70089421412711e-06,49.3094973304635,1.70089421433442e-06,49.3094973304634,1.70089421431175e-06,49.3094973304639,1.70089421432132e-06,49.309497330464,1.70089421431315e-06,49.6455071548004,6.8035768570392e-06,49.4353547634889,3.40178842814758e-06,49.4353547634881,3.40178842822998e-06,49.4353547634852,3.4017884286371e-06,49.4353547634853,3.40178842862001e-06,49.3094973304474,1.70089421408187e-06,49.3094973304473,1.7008942141051e-06,49.3094973304531,1.70089421413248e-06,0.449999991473896,0.449999991445278,49.7537263247618,1.36071537137359e-05,0.449999997887007,0.449999997882988,49.4910205264152,6.8035768563841e-06,0.449999997862154,0.449999997861358,49.4910205264168,6.80357685703893e-06,0.450000000181575,0.450000000179201,49.3386397263735,3.40178842817568e-06,0.450000000154112,0.450000000154074,49.3386397263797,3.40178842826208e-06,0.450000000079069,0.450000000074583,49.3386397263912,3.40178842846581e-06,0.450000000074745,0.450000000074559,49.3386397263931,3.40178842863043e-06
